emp_id,dept,projects,avg_hrs_month,last_eval_score,tenure_years,satisfaction,promotion_5yr,perf_rating
1383,HR,5,161,0.4017287509993688,4,0.45239875908470606,0,Medium
1384,HR,6,167,0.9153740112523777,9,0.36170651069565113,0,Medium
1385,Tech,6,164,0.5116138000033994,9,0.4361745232179388,1,Medium
1386,Ops,9,229,0.7312416187920268,2,0.8743864974790031,0,Medium
1387,Ops,4,176,0.6494785004124701,6,0.7736512443738932,0,Medium
1388,HR,8,221,0.8317922899663183,4,0.7452331396373886,0,High
1389,Tech,2,209,0.6226969688714451,8,0.5812551945765971,0,Medium
1390,Tech,2,195,0.9218579060090265,7,0.7044795800580049,0,Medium
1391,Tech,4,238,0.8382978165752741,7,0.5155118876920571,0,Medium
1392,Fin,4,166,0.7886279026377528,9,0.6340400555925728,0,Medium
1393,Ops,9,242,0.8777443573377126,5,0.855144119859459,0,High
1394,Ops,9,202,0.8524138209570293,6,0.9868691182188234,0,High
1395,Fin,4,157,0.42156320495293204,1,0.9527422465128612,0,Medium
1396,Sales,5,228,0.6368406123068969,6,0.9537061599923741,0,Medium
1397,Fin,9,176,0.9584843783898939,2,0.5815566143929787,0,High
1398,Tech,7,195,0.47543456139533574,6,0.6281529163547537,0,Medium
1399,Fin,9,199,0.8422579302592308,9,0.7939447774582871,0,High
1400,Tech,2,220,0.9847550868011978,8,0.9455343496358989,0,Medium
1401,HR,9,152,0.431319177426983,9,0.3993959815464592,0,Medium
1402,Tech,5,242,0.8093163283759662,8,0.512969304679037,0,Medium
1403,Ops,4,213,0.6808924847806183,3,0.39747279121587664,1,Medium
1404,Fin,2,193,0.7475051532248332,8,0.7284059709716186,0,Medium
1405,Tech,9,202,0.4512048018905949,6,0.5144106978212762,0,Medium
1406,Sales,5,173,0.4258041711201637,6,0.5282754967588014,0,Medium
1407,HR,7,209,0.800119996330553,6,0.3496411716415855,1,High
1408,Sales,9,152,0.8939856578924307,3,0.5448572432653144,0,High
1409,Sales,5,169,0.8692092009597804,1,0.9037475551811097,0,Medium
1410,Sales,7,195,0.7262834367197424,4,0.46315096832358443,0,Medium
1411,HR,4,164,0.4599200926817069,6,0.786631226347046,0,Medium
1412,HR,9,174,0.8128266663016083,2,0.7407398414570148,1,High
1413,HR,7,243,0.5451333301324875,7,0.9044392258583807,0,Medium
1414,HR,2,227,0.9466412216604302,7,0.39260156335572677,0,Medium
1415,Sales,4,220,0.902959215727423,4,0.9843129722415301,0,Medium
1416,Ops,2,166,0.8256297802524345,4,0.7078400522282559,0,Medium
1417,Ops,6,233,0.9693075734986782,1,0.99683190664277,0,Medium
1418,HR,3,249,0.41885309290676376,2,0.9380603081060955,0,Medium
1419,Fin,9,158,0.8417202550364572,9,0.455062090479174,0,High
1420,Tech,7,187,0.5981456676018432,8,0.33931340693231915,0,Medium
1421,Fin,3,197,0.9436395314118191,8,0.47894736565675305,0,Medium
1422,Fin,3,209,0.5600051179971866,9,0.6692945542995938,0,Medium
1423,Fin,7,212,0.8349138995890102,7,0.42011745694563296,0,High
1424,Ops,4,235,0.9265882117904688,9,0.41722182116259193,0,Low
1425,Tech,9,151,0.4249940910296095,2,0.6238154829736071,0,Medium
1426,Fin,6,237,0.6385885477552217,6,0.3232875798185509,0,Low
1427,HR,2,221,0.8573854192131632,3,0.3853216577725893,0,Medium
1428,Ops,5,160,0.6729513337045523,6,0.5911029375855633,0,Medium
1429,HR,2,213,0.5603515778761572,3,0.3441909364455765,0,Medium
1430,HR,5,226,0.5318832092939141,8,0.5777285395188705,0,Medium
1431,Fin,2,230,0.47891096014982676,4,0.6318043861639115,0,Medium
1432,HR,7,221,0.9142777359137694,6,0.61588662985118,0,High
1433,Tech,6,170,0.7452132419509336,9,0.908422400182161,1,Medium
1434,HR,9,167,0.4458309669948736,2,0.6710437185362127,0,Medium
1435,Fin,5,243,0.6295481941423813,2,0.6275863237346303,1,Medium
1436,HR,9,213,0.620640190483066,7,0.5874964717741663,0,Medium
1437,Ops,9,231,0.5090435144256779,2,0.8723363648131403,0,Medium
1438,Ops,9,244,0.6613045752833144,2,0.9265396227998831,0,Medium
1439,Ops,8,187,0.5992596192358819,4,0.8972697284379823,0,Medium
1440,Sales,4,181,0.6050822232953096,9,0.7714826046919736,0,Medium
1441,Ops,2,160,0.8434159346727752,8,0.3961532221780719,0,Medium
1442,Ops,9,194,0.5339580313031178,2,0.49380897864440854,0,Medium
1443,Sales,2,238,0.7851159753132132,8,0.3322441445773842,0,Low
1444,Ops,9,182,0.7423897743285609,4,0.9515768524930798,0,Medium
1445,Fin,5,190,0.7408555074027203,2,0.7625589707836372,0,Medium
1446,Ops,4,157,0.7978044076850656,7,0.822454019019269,0,Medium
1447,Ops,4,160,0.7290292217173924,6,0.5181002177075602,0,Medium
1448,Sales,7,235,0.9275530689078307,5,0.8919574655941396,0,High
1449,Fin,8,200,0.8053480551701558,1,0.48172229859593496,0,High
1450,HR,7,237,0.7281779508228329,2,0.3011506299787148,0,Low
1451,Tech,7,190,0.897857872172587,8,0.5634904737644857,0,High
1452,Fin,7,166,0.7636879389600878,1,0.6995330366713514,0,Medium
1453,HR,7,225,0.5746865486711075,3,0.6350934005758657,0,Medium
1454,Fin,7,195,0.5242569509059427,2,0.9034532998036179,0,Medium
1455,HR,6,181,0.4913966713976073,5,0.37378370016931683,0,Medium
1456,HR,4,228,0.939673127527661,4,0.6876764084436079,0,Medium
1457,Fin,7,229,0.8260812590788394,7,0.6590855448746351,0,High
1458,Sales,9,203,0.9624270628985925,5,0.4969750875205141,0,High
1459,Fin,4,235,0.7619750834289658,8,0.8755596788039074,0,Medium
1460,Fin,4,241,0.6840405288969476,4,0.8269940591175443,0,Medium
1461,HR,3,169,0.43582989338253364,6,0.8130014311322816,0,Medium
1462,Tech,6,182,0.8029853689276178,4,0.9133347347886892,0,Medium
1463,HR,7,223,0.7493252558609387,2,0.8059492204350648,1,Medium
1464,Ops,2,189,0.9941253361525728,1,0.4622889042003085,0,Medium
1465,Fin,5,181,0.5434952666693459,1,0.7938938981547837,0,Medium
1466,Fin,8,246,0.7184424131721016,8,0.5153919693728907,0,Medium
1467,Sales,9,151,0.7905744010708435,4,0.4695222552432294,0,Medium
1468,HR,2,246,0.7867547048454062,5,0.3511025150297391,0,Low
1469,Sales,6,182,0.7367761257690416,8,0.8208200062433737,0,Medium
1470,Fin,5,226,0.8661568061963353,7,0.7977006733648678,0,Medium
1471,HR,6,179,0.5229887257160899,8,0.46414963437186557,0,Medium
1472,HR,9,182,0.8353763201646495,8,0.8245653117069092,0,High
1473,Ops,4,226,0.7718407428598535,6,0.9424886181654871,0,Medium
1474,Ops,5,175,0.937645067076744,2,0.3756202702441055,0,Medium
1475,Tech,4,171,0.908316663420149,6,0.4628456468707424,1,Medium
1476,Ops,9,215,0.5890882234795319,1,0.8251825558611208,0,Medium
1477,HR,2,187,0.5657423949850918,1,0.49215467145495473,0,Medium
1478,Ops,9,239,0.9889919943114687,3,0.7372647819986017,0,High
1479,Tech,2,195,0.716359108549154,3,0.35681495712460015,0,Medium
1480,Fin,5,164,0.9438525783486621,5,0.616541735372477,0,Medium
1481,Ops,5,247,0.49832861426828934,1,0.8173639953950671,0,Medium
1482,HR,7,193,0.7856913488801046,6,0.7805597601302767,0,Medium
1483,Fin,6,198,0.8859161124163517,7,0.8705504704730648,0,Medium
1484,HR,7,224,0.9684371497518681,3,0.9142164886222182,0,High
1485,Fin,6,210,0.6024040846102141,4,0.8412284508811307,0,Medium
1486,HR,7,216,0.8349887019544315,3,0.7701114200572482,0,High
1487,Ops,4,155,0.7232878054237715,1,0.3222057442712218,0,Medium
1488,Ops,5,158,0.43637735563988095,8,0.6744766713866108,0,Medium
1489,Tech,2,155,0.813999842385366,2,0.32638840744039693,0,Medium
1490,Fin,6,222,0.8140579349427061,1,0.8656474719812157,0,Medium
1491,Tech,9,244,0.9583640829079222,8,0.5245071671219703,1,High
1492,Sales,6,181,0.6983874677013835,7,0.6937005618825446,0,Medium
1493,Ops,2,190,0.5381505524263088,7,0.4956117151232318,0,Medium
1494,Fin,7,225,0.4267382940692075,4,0.8477501010662054,0,Medium
1495,Tech,6,157,0.6493853120115435,9,0.9205517686493317,0,Medium
1496,Tech,8,221,0.5811500200465011,6,0.5790497459491447,0,Medium
1497,Sales,4,199,0.8566529836143253,2,0.9040456754576922,1,Medium
1498,Tech,5,241,0.612560658904628,1,0.4869525052194327,0,Low
1499,HR,2,211,0.9694427177889063,1,0.6742626461528667,0,Medium
1500,Ops,5,233,0.9773861217926706,9,0.9011330008870927,0,Medium
1501,Tech,8,211,0.7725451541306249,4,0.5281169398310532,0,Medium
1502,Tech,6,156,0.9571961722089297,5,0.96782958555466,0,Medium
1503,Sales,6,224,0.8565126067086973,3,0.38531565124696854,0,Medium
1504,HR,9,233,0.7281157845850758,4,0.31279254880645435,0,Low
1505,Tech,8,229,0.5081847612536669,8,0.9328947468047334,0,Medium
1506,Ops,2,153,0.675158766108304,4,0.34805406630351055,0,Medium
1507,Ops,9,155,0.7365246780175706,9,0.9943224371632441,0,Medium
1508,Tech,4,207,0.9183769484410061,9,0.9659778033853742,0,Medium
1509,HR,9,171,0.688800025921399,6,0.39591463702542445,0,Medium
1510,Ops,3,175,0.938604803606774,2,0.676309237984796,0,Medium
1511,Ops,2,152,0.8046093874140814,7,0.429444208227001,0,Medium
1512,HR,3,190,0.48219943783220287,9,0.5997086211210839,0,Medium
1513,HR,8,209,0.9969888215950558,6,0.3429975904818829,0,High
1514,Tech,7,163,0.7163395964523476,3,0.45674721145761266,0,Medium
1515,Fin,3,224,0.6351149778454473,7,0.5542909574792296,0,Medium
1516,Sales,4,231,0.7954682586817159,5,0.6070532501722383,0,Medium
1517,Fin,9,161,0.46533598838862344,1,0.9842473807462252,0,Medium
1518,Fin,7,236,0.7819231880520127,3,0.8655059519787868,0,Medium
1519,Ops,9,161,0.6989416002995638,5,0.8161869610183623,0,Medium
1520,HR,3,162,0.6440044419991499,7,0.6759289203193819,0,Medium
1521,Ops,9,174,0.9718120127073395,3,0.8879984324230403,0,High
1522,Sales,8,194,0.7135238300392319,6,0.5375259849589977,0,Medium
1523,Tech,7,168,0.531470487681963,5,0.7962293789413212,0,Medium
1524,Sales,8,204,0.6753780876263792,1,0.9956487827647205,0,Medium
1525,Ops,3,249,0.9516324427436036,6,0.5202402362546391,0,Medium
1526,Ops,8,194,0.5056572827983569,8,0.7718122744187771,0,Medium
1527,Ops,4,157,0.5283742232129421,1,0.8910204049066677,0,Medium
1528,Ops,3,242,0.40781774065425025,2,0.9410653083454705,1,Medium
1529,Fin,3,202,0.4085140296374603,4,0.8025528836580712,0,Medium
1530,Tech,3,204,0.8976349761751076,2,0.49852554639199537,0,Medium
1531,Fin,2,181,0.8392735641057735,9,0.5283975060982625,0,Medium
1532,Ops,9,200,0.613024633871175,8,0.31453062248677494,0,Medium
1533,HR,2,193,0.8189866943365437,8,0.8326201843700567,0,Medium
1534,Fin,2,231,0.6371235557859821,4,0.32991772424336596,0,Low
1535,Ops,4,219,0.9717380775986965,5,0.905256648221922,0,Medium
1536,Ops,7,167,0.9802316088556209,4,0.38306243013217717,0,High
1537,Tech,9,232,0.6356762654856061,9,0.42031355849514695,0,Low
1538,Sales,8,171,0.9125331438045208,2,0.633568529582566,0,High
1539,Fin,6,186,0.8638534250184797,8,0.8165162906181196,0,Medium
1540,Fin,3,245,0.5859999623030736,2,0.3973015436393544,0,Low
1541,Fin,8,205,0.5392238973406636,1,0.6080497525465489,0,Medium
1542,Ops,3,208,0.6749407902357003,3,0.6379958920870733,0,Medium
1543,Tech,4,152,0.8688093043686438,9,0.4485999491680139,1,Medium
1544,Ops,3,177,0.9761006708372473,3,0.3808908636764422,0,Medium
1545,Ops,2,223,0.8581474413199436,9,0.8854946460899477,0,Medium
1546,HR,9,184,0.913124191011022,7,0.6517259548339358,0,High
1547,Tech,6,210,0.76183858370231,1,0.3100668651889071,1,Medium
1548,Fin,5,242,0.9012446985052756,5,0.8620869109163727,0,Medium
1549,Sales,3,203,0.8706525148020506,9,0.9865556637902093,0,Medium
1550,Fin,8,212,0.626191325155768,3,0.724148336789973,0,Medium
1551,Ops,2,228,0.7311941812724326,9,0.6525958709588495,0,Medium
1552,Tech,5,246,0.8828518731938169,5,0.9148911041314731,0,Medium
1553,Tech,6,156,0.42763404051397386,9,0.9667617527792189,0,Medium
1554,Tech,5,225,0.884847569413498,6,0.8281758411317223,0,Medium
1555,HR,2,198,0.5067328744294141,9,0.6118170508140015,1,Medium
1556,Fin,9,243,0.7088101702728634,7,0.7145549795320083,0,Medium
1557,HR,9,234,0.8849652637335625,7,0.7906547555125994,0,High
1558,Sales,7,180,0.5522926468940169,8,0.435991499701261,0,Medium
1559,Ops,9,207,0.5474844635836918,7,0.6130407225515065,0,Medium
1560,HR,7,210,0.6416586390773511,9,0.8808748853020995,0,Medium
1561,HR,5,173,0.9367856785465807,9,0.7583077439489101,0,Medium
1562,Ops,4,169,0.40026566886232473,6,0.5878428470482978,0,Medium
1563,Tech,8,186,0.9408298579851609,7,0.7643537738102769,0,High
1564,Ops,8,153,0.4922842147849647,2,0.3827556884507219,0,Medium
1565,Fin,5,241,0.9940518256404892,9,0.5810483273954133,0,Medium
1566,Ops,3,169,0.9729081958230809,1,0.8551899765741394,0,Medium
1567,Tech,3,209,0.6968051137547701,1,0.4543561509956536,0,Medium
1568,Ops,9,173,0.7076321486875768,3,0.43017305529019234,0,Medium
1569,HR,8,199,0.6889296041655126,6,0.9655730619415019,0,Medium
1570,Sales,8,198,0.7812661873957135,5,0.44692834071036147,0,Medium
1571,HR,7,200,0.45443302134095864,2,0.48264300575511765,0,Medium
1572,Sales,4,245,0.41957076900493995,9,0.9787311572330365,0,Medium
1573,Ops,2,185,0.4346217570495393,4,0.814295999185518,0,Medium
1574,Fin,3,247,0.6666192095449086,4,0.7897175731164697,0,Medium
1575,Ops,8,249,0.56532876353169,5,0.8970484686982069,0,Medium
1576,Tech,7,215,0.7732237374225963,8,0.38107615756575597,0,Medium
1577,Ops,6,228,0.9954653736248674,4,0.7941693656060049,0,Medium
1578,Sales,7,183,0.6317939038458795,5,0.6525820265297672,1,Medium
1579,HR,3,185,0.744304752462708,4,0.8804054481988979,0,Medium
1580,Fin,3,155,0.6493623375444013,6,0.655699203065636,0,Medium
1581,Ops,7,188,0.9083630006331156,3,0.7341689479882385,1,High
1582,Ops,2,191,0.9413418420773428,8,0.6344194884796751,0,Medium
1583,HR,5,207,0.926413367323156,6,0.6347112464890908,0,Medium
1584,Fin,3,161,0.9846233432075545,5,0.8375789846432821,0,Medium
1585,Ops,7,152,0.4165115110842492,2,0.7399964804530982,0,Medium
1586,Ops,8,167,0.9038896972873186,7,0.7432842411265872,0,High
1587,Sales,7,189,0.851063303823456,2,0.6151977386820681,1,High
1588,Sales,4,170,0.5372166456402189,1,0.6717766474362693,0,Medium
1589,Tech,5,164,0.9737920560325165,7,0.8220023663433511,0,Medium
1590,HR,6,246,0.4889067569379673,5,0.8781586433783427,0,Medium
1591,Fin,2,248,0.807729956280345,1,0.7875929815008322,0,Medium
1592,Ops,9,175,0.5349341300895475,4,0.9468510921919782,0,Medium
1593,Ops,6,157,0.6588283892644449,4,0.8742268617030406,0,Medium
1594,Tech,5,249,0.8314959381667414,7,0.6933046528666629,0,Medium
1595,Ops,5,243,0.737994785219828,9,0.7699842508506157,0,Medium
1596,HR,5,236,0.656501098796867,2,0.9484157938448371,1,Medium
1597,Tech,6,191,0.5958030585591924,1,0.7334176309701408,0,Medium
1598,HR,8,193,0.9037957934252742,2,0.8773648635858814,0,High
1599,Tech,5,163,0.48628861018888825,7,0.782167352512991,0,Medium
1600,Ops,7,227,0.65806172591788,6,0.6863554527423266,0,Medium
1601,Tech,6,151,0.9422545430650853,4,0.46928673679074717,0,Medium
1602,Sales,9,186,0.9075097302759806,1,0.5981982636278996,0,High
1603,Fin,5,218,0.6405650574838281,1,0.9774199773836009,0,Medium
1604,Ops,7,187,0.857865018160785,5,0.7604357682908199,0,High
1605,Fin,8,190,0.8938964984253156,1,0.6950767662372926,1,High
1606,Ops,4,211,0.9333324544021778,7,0.9530696378697591,0,Medium
1607,Fin,8,209,0.7267034614295368,1,0.710558246726214,1,Medium
1608,Sales,9,163,0.5226765316328271,1,0.668257762892182,0,Medium
1609,Fin,5,238,0.553185445902359,2,0.8315175986051436,0,Medium
1610,Tech,9,233,0.5774168044249626,3,0.7988659332905811,0,Medium
1611,Fin,6,151,0.7562814884857693,1,0.43521200588590286,0,Medium
1612,Ops,3,219,0.4196857744771651,9,0.6299157922018848,0,Medium
1613,HR,5,166,0.7816254812679809,8,0.6307608099737096,0,Medium
1614,Fin,3,238,0.6186125430569392,5,0.5647571606703413,0,Medium
1615,Fin,7,177,0.5771450814937853,2,0.6621054375065771,1,Medium
1616,Fin,4,215,0.9276979424368759,5,0.5891751784090009,0,Medium
1617,Ops,2,184,0.6760014373484794,6,0.43954184262982815,0,Medium
1618,Fin,9,154,0.45703182731961567,1,0.5886565410922767,0,Medium
1619,Ops,8,214,0.8960480608157482,4,0.3505938633012236,0,High
1620,Ops,4,189,0.42858475446190397,9,0.7030501039420881,0,Medium
1621,HR,5,225,0.836049534500918,2,0.8975581842587783,0,Medium
1622,Tech,3,205,0.8643437330623991,5,0.8077009590481886,0,Medium
1623,Ops,8,185,0.611561563557315,1,0.5522758280378779,0,Medium
1624,Sales,3,194,0.894872713766672,4,0.3609498439041157,0,Medium
1625,Fin,6,172,0.7093956435138721,4,0.4415045794576895,0,Medium
1626,Sales,3,196,0.6779761919636781,6,0.6818432383463849,0,Medium
1627,Fin,6,180,0.4272419688812156,9,0.444939958368123,0,Medium
1628,HR,7,160,0.5740175161893436,3,0.6807811778994772,1,Medium
1629,Ops,8,159,0.9586059825311799,9,0.4621193173347292,0,High
1630,Tech,8,216,0.6350943779701,6,0.894246708633251,0,Medium
1631,Ops,2,163,0.728020312334061,7,0.5780900309883218,0,Medium
1632,Fin,5,229,0.719213007390551,2,0.4718854381611437,0,Medium
1633,Tech,6,223,0.754258653893616,6,0.868628326172943,1,Medium
1634,Ops,2,242,0.4367985733859696,6,0.5399872753638155,0,Medium
1635,Tech,3,159,0.617305752879237,2,0.37804138148714733,0,Medium
1636,Fin,3,225,0.8338769643295325,2,0.6992866439825491,1,Medium
1637,HR,2,243,0.5203361506437898,2,0.707094943106592,0,Medium
1638,HR,8,150,0.5221470265278163,1,0.8002869726650139,0,Medium
1639,Ops,3,154,0.4060543640134149,5,0.46815360324586985,1,Medium
1640,Sales,9,169,0.6624891559649259,8,0.6106399373645716,0,Medium
1641,Fin,7,157,0.9296406284040533,2,0.49765754332985934,1,High
1642,Ops,7,192,0.43114056615238544,5,0.3566676152809817,0,Medium
1643,Ops,9,225,0.5146712256976016,8,0.9136296789111241,1,Medium
1644,HR,2,150,0.5860507230056531,5,0.8102088631418388,0,Medium
1645,Tech,9,206,0.8390348419385277,2,0.5110241416211605,1,High
1646,Fin,6,213,0.7843813556815519,3,0.7195610950103903,0,Medium
1647,Tech,6,233,0.6495663427491131,6,0.44088465169413066,0,Low
1648,Fin,2,177,0.8554413635550254,5,0.9231656352570395,0,Medium
1649,Sales,9,186,0.7657786069941411,4,0.3804344403533372,0,Medium
1650,HR,6,196,0.9376244797943314,4,0.30268600185546063,0,Medium
1651,Sales,8,225,0.8908160494832158,5,0.6514057384174274,0,High
1652,Ops,9,186,0.5516881636535204,2,0.7081894764170085,0,Medium
1653,HR,8,198,0.5628631465805202,9,0.7052757242070631,0,Medium
1654,Ops,6,193,0.4752138854754314,2,0.3381583492064784,0,Medium
1655,Sales,7,205,0.6021788354304739,2,0.5198306648429027,1,Medium
1656,Fin,6,177,0.9997263512314566,9,0.6494392627889323,0,Medium
1657,Ops,8,228,0.6434507011690366,3,0.4516054299390686,0,Medium
1658,Tech,4,155,0.5322930608134638,7,0.9108381198401274,0,Medium
1659,Fin,5,210,0.8574897306853319,4,0.3609765026230038,0,Medium
1660,Fin,3,169,0.7254826020775936,6,0.64116910917043,0,Medium
1661,Sales,9,227,0.48976086971617155,4,0.7839912402592064,0,Medium
1662,Sales,4,151,0.6284138086965195,7,0.4832257700941377,0,Medium
1663,HR,6,222,0.648681829323606,1,0.7369685158982626,0,Medium
1664,HR,7,186,0.8522978203415311,3,0.8805696050996622,0,High
1665,Tech,2,169,0.4124028213351427,3,0.4332358825665333,0,Medium
1666,Fin,6,175,0.5614117880789863,1,0.9420544142774039,0,Medium
1667,Tech,7,178,0.7105577807893132,6,0.6874909728636506,0,Medium
1668,Tech,5,150,0.561308045471706,9,0.5094624030107424,0,Medium
1669,Sales,6,184,0.7770604284513993,8,0.6016007927675895,0,Medium
1670,Tech,8,219,0.68912048756477,7,0.5185343186504715,0,Medium
1671,Tech,2,208,0.6170261529157484,8,0.8075778119533212,0,Medium
1672,Ops,7,218,0.9695251761223074,6,0.8574104643905924,0,High
1673,HR,7,182,0.7792956995118745,9,0.8830561746230626,0,Medium
1674,HR,7,200,0.47796482336076473,3,0.9900377747100187,0,Medium
1675,Fin,5,227,0.7360550184660373,9,0.8538990047476784,0,Medium
1676,HR,6,161,0.8684391119205406,4,0.7209688494819944,0,Medium
1677,Fin,5,169,0.8250938184956784,7,0.5374542088742487,1,Medium
1678,Ops,9,202,0.5032535375771556,9,0.6812168140975245,0,Medium
1679,HR,3,237,0.983451999424062,2,0.3287477209532838,0,Low
1680,Ops,3,192,0.6692881874479636,2,0.821377552870939,1,Medium
1681,HR,9,247,0.4954150022441568,9,0.6121688815644712,0,Medium
1682,HR,6,238,0.5081174524768888,3,0.3140162608125313,0,Low
1683,Ops,8,199,0.45894099531344834,9,0.34375485905728753,0,Medium
1684,Tech,5,178,0.8821108650609606,5,0.5712265246752296,0,Medium
1685,Tech,2,206,0.4732182965931092,6,0.7083950633129045,0,Medium
1686,Tech,7,188,0.4750751542850482,2,0.6249427642664886,0,Medium
1687,Tech,7,244,0.9102829688565026,8,0.7334430221045084,0,High
1688,HR,6,205,0.6067624506685358,9,0.636205981153949,0,Medium
1689,Sales,8,192,0.4185147425848435,2,0.7631926918369427,0,Medium
1690,Ops,3,199,0.43113717971104654,6,0.45338824526956056,0,Medium
1691,Sales,3,172,0.48530226802233734,6,0.37899023102853496,0,Medium
1692,Sales,7,193,0.5280360087854138,8,0.7175037682379619,0,Medium
1693,Fin,6,187,0.7990877165430432,5,0.6392826618554152,0,Medium
1694,Tech,5,233,0.49439576800109697,9,0.3188073578314547,0,Low
1695,HR,3,172,0.4713246347062432,1,0.566337319845125,1,Medium
1696,Tech,5,194,0.8588314848857675,9,0.3742879098436968,0,Medium
1697,Tech,8,201,0.8026331703159486,7,0.6719497822268866,0,High
1698,Sales,3,229,0.6611945328731418,4,0.5770443757623015,0,Medium
1699,Fin,3,199,0.7295858628880624,3,0.7292063377721125,0,Medium
1700,Tech,4,157,0.5871904121958511,6,0.8639215531391667,0,Medium
1701,Ops,3,234,0.6895002521412165,1,0.5097680786890435,0,Medium
1702,Ops,9,150,0.7040035893896475,3,0.9734714729155192,0,Medium
1703,Tech,2,157,0.6323423627068576,2,0.6749441504113021,0,Medium
1704,Sales,9,178,0.9439433264032977,9,0.7328035591283516,1,High
1705,Sales,6,245,0.4096371189886037,3,0.7764706612580159,0,Medium
1706,HR,6,154,0.8693027578547478,2,0.7667120709003128,0,Medium
1707,Fin,5,235,0.4746296987447946,4,0.6576795201315434,1,Medium
1708,Sales,9,196,0.8785284163223197,2,0.6001350037802784,0,High
1709,HR,9,183,0.7695471494060327,1,0.3376473749241645,0,Medium
1710,Ops,9,214,0.9059668545618415,6,0.3154600917108258,0,High
1711,Ops,8,204,0.4585085953845385,8,0.5505728361729352,0,Medium
1712,Ops,3,239,0.7353883804598644,2,0.5335626234435848,0,Medium
1713,Tech,2,192,0.7006527281573183,9,0.5713866083873047,0,Medium
1714,Fin,5,223,0.8237159097780152,3,0.396857740621733,0,Medium
1715,HR,9,179,0.7205743311362055,8,0.8167177893757905,0,Medium
1716,Fin,9,231,0.7244407402798625,8,0.8998750903433672,0,Medium
1717,Tech,4,166,0.6577575661456389,3,0.9571002447618244,0,Medium
1718,HR,5,175,0.5853006544044045,3,0.6446536124637381,0,Medium
1719,HR,9,157,0.6893586167513154,6,0.7906059893878,0,Medium
1720,Sales,5,196,0.4710954152610404,1,0.8988857864051106,1,Medium
1721,Fin,3,225,0.9769080033898508,4,0.5928037777654401,0,Medium
1722,Fin,4,240,0.8286464581759589,1,0.516588956409311,0,Medium
1723,Sales,5,221,0.9714802700127081,3,0.955707189097443,0,Medium
1724,Ops,2,238,0.536036429397978,9,0.6609735857539512,0,Medium
1725,Tech,2,195,0.9276046121059168,5,0.6480777206136146,0,Medium
1726,Fin,6,217,0.8852739907381231,5,0.424891267594447,0,Medium
1727,Sales,4,182,0.8062914474746042,4,0.3757085102013497,0,Medium
1728,HR,4,150,0.7750175116511234,3,0.8894748037384581,0,Medium
1729,Sales,6,168,0.589929799160722,5,0.7298932233312626,0,Medium
1730,Ops,5,180,0.8898464709790185,4,0.5280772088136141,0,Medium
1731,Tech,4,229,0.7009092768878403,8,0.4342153521731865,0,Medium
1732,Ops,2,163,0.44253494553477124,4,0.688848096118742,0,Medium
1733,HR,2,202,0.587717896513078,8,0.7087435024827947,0,Medium
1734,HR,9,197,0.9611782591271966,6,0.4448955208715407,0,High
1735,HR,3,218,0.9104081563629077,5,0.8959840235240317,0,Medium
1736,HR,4,239,0.9891434188459235,4,0.3589850563090958,0,Low
1737,Sales,5,211,0.7767960295624589,4,0.5492651596164951,1,Medium
1738,HR,6,241,0.5485060438842472,4,0.7762690896337654,0,Medium
1739,HR,6,215,0.4976890298061183,9,0.49188425467344044,0,Medium
1740,Sales,5,213,0.512148664365077,4,0.8793726363468902,0,Medium
1741,HR,8,219,0.41187739500835263,9,0.8179074786202825,0,Medium
1742,Ops,7,212,0.6344092665915635,6,0.8523159911836939,0,Medium
1743,Ops,3,222,0.5148566082997256,7,0.3833745751137014,0,Medium
1744,Fin,6,182,0.6469932762740215,3,0.39838298959688,0,Medium
1745,Ops,4,190,0.9609966591032593,8,0.5005316164212085,0,Medium
1746,Tech,3,238,0.658324125704314,3,0.6626540156382927,0,Medium
1747,Tech,4,197,0.9267906981909009,1,0.8236112536895817,1,Medium
1748,Tech,8,162,0.7633028599695258,5,0.8855716235326324,0,Medium
1749,Sales,2,222,0.5482789327968352,2,0.7930347211700263,0,Medium
1750,Ops,3,226,0.6135128555555268,6,0.9500178170714468,0,Medium
1751,Tech,9,180,0.4503517214928577,9,0.8171204567311512,0,Medium
1752,Fin,6,224,0.6000775561576063,1,0.5143875209032303,0,Medium
1753,Sales,3,217,0.8065245673021204,4,0.4855568990370008,0,Medium
1754,Fin,3,247,0.4432666557576611,1,0.7873347152107629,0,Medium
1755,Ops,3,153,0.5232408450868177,1,0.43500939808273,0,Medium
1756,HR,7,168,0.6288646248479869,8,0.3649003675671889,0,Medium
1757,Fin,3,219,0.9892297222095775,2,0.6725560123993357,0,Medium
1758,HR,4,247,0.8709170937753281,1,0.8751490988452687,0,Medium
1759,Sales,2,231,0.8400920478952624,8,0.3709658897289045,0,Low
1760,Fin,8,162,0.4697145739152676,4,0.8543239266570104,0,Medium
1761,Fin,5,172,0.8685975361689948,3,0.8681004030460836,0,Medium
1762,Sales,3,232,0.871161286909609,4,0.6375918000570805,0,Medium
1763,Sales,6,224,0.7606616173745969,5,0.34011721700734077,0,Medium
1764,Tech,3,150,0.9942170691990231,1,0.42221289587303046,0,Medium
1765,Ops,6,237,0.5951523435547312,1,0.7951983926133526,0,Medium
1766,Fin,4,203,0.964763468945111,3,0.7982445614936646,0,Medium
